timestamp,lat,lon,potato_good,potato_damaged,clod,stone,stick,damage_ratio,rolling_damage_pct,alert_triggered
2026-04-10T14:39:44.117141,41.9142510424,25.6923392928,8,0,2,1,1,0.0,15.388888888888888,True
2026-04-10T14:39:45.117141,41.9142249047,25.6923289979,4,2,0,2,0,0.3333333333333333,15.388888888888891,True
2026-04-10T14:39:46.117141,41.9141995968,25.6923214762,4,3,3,0,2,0.42857142857142855,16.34126984126984,True
2026-04-10T14:39:47.117141,41.9141725374,25.6923110896,12,0,0,1,0,0.0,16.34126984126984,True
2026-04-10T14:39:48.117141,41.9141468457,25.6923016148,7,0,4,0,1,0.0,16.34126984126984,True
2026-04-10T14:39:49.117141,41.9141202655,25.6922924937,3,7,2,1,0,0.7,23.341269841269842,True
2026-04-10T14:39:50.117141,41.9140948427,25.6922823702,3,4,1,0,0,0.5714285714285714,26.833333333333332,True
2026-04-10T14:39:51.117141,41.914067931,25.6922726669,8,2,2,2,0,0.2,28.833333333333332,True
2026-04-10T14:39:52.117141,41.9140423985,25.692263308,4,3,0,1,1,0.42857142857142855,30.619047619047617,True
2026-04-10T14:39:53.117141,41.9140161472,25.692252783,2,3,2,2,1,0.6,32.61904761904762,True
2026-04-10T14:39:54.117141,41.9139898046,25.6922445235,4,3,3,0,0,0.42857142857142855,36.9047619047619,True
2026-04-10T14:39:55.117141,41.9139639383,25.6922355217,4,1,0,0,1,0.2,35.57142857142857,True
2026-04-10T14:39:56.117141,41.9139383889,25.692225761,4,0,2,2,0,0.0,31.285714285714285,True
2026-04-10T14:39:57.117141,41.9139119925,25.6922170065,4,0,2,0,0,0.0,31.285714285714285,True
2026-04-10T14:39:58.117141,41.9138853721,25.6922078693,4,5,2,1,0,0.5555555555555556,36.84126984126984,True
2026-04-10T14:39:59.117141,41.9138596916,25.6921984731,7,2,2,2,0,0.2222222222222222,32.06349206349206,True
2026-04-10T14:40:00.117141,41.9138333394,25.6921883572,5,1,3,2,0,0.16666666666666666,28.015873015873016,True
2026-04-10T14:40:01.117141,41.9138070735,25.6921780905,6,6,0,1,1,0.5,31.015873015873012,True
2026-04-10T14:40:02.117141,41.9137807189,25.6921691377,6,5,0,2,0,0.45454545454545453,31.275613275613274,True
2026-04-10T14:40:03.117141,41.9137545725,25.692160481,7,4,1,0,1,0.36363636363636365,28.91197691197691,True
2026-04-10T14:40:04.117141,41.9137293201,25.6921511287,4,4,2,1,0,0.5,29.62626262626263,True
2026-04-10T14:40:05.117141,41.9137024519,25.6921410642,7,2,2,2,0,0.2222222222222222,29.848484848484848,True
2026-04-10T14:40:06.117141,41.9136770599,25.6921314053,2,3,3,1,0,0.6,35.84848484848485,True
2026-04-10T14:40:07.117141,41.9136507137,25.6921229455,5,1,2,2,1,0.16666666666666666,37.515151515151516,True
2026-04-10T14:40:08.117141,41.9136242111,25.6921132248,6,2,2,0,1,0.25,34.45959595959596,True
2026-04-10T14:40:09.117141,41.9135991382,25.6921048037,9,3,0,1,1,0.25,34.73737373737374,True
2026-04-10T14:40:10.117141,41.9135725108,25.6920949183,4,3,2,0,0,0.42857142857142855,37.35642135642136,True
2026-04-10T14:40:11.117141,41.9135471768,25.6920849656,9,1,0,2,1,0.1,33.35642135642135,True
2026-04-10T14:40:12.117141,41.9135198943,25.6920742964,4,3,2,0,1,0.42857142857142855,33.096681096681095,True
2026-04-10T14:40:13.117141,41.913493884,25.6920669853,3,2,1,1,0,0.4,33.46031746031746,True
2026-04-10T14:40:14.117141,41.9134686269,25.6920564222,8,1,0,2,0,0.1111111111111111,29.57142857142857,True
2026-04-10T14:40:15.117141,41.9134420636,25.6920475163,5,3,1,0,2,0.375,31.099206349206348,True
2026-04-10T14:40:16.117141,41.9134158217,25.6920375715,4,1,1,0,2,0.2,27.09920634920635,True
2026-04-10T14:40:17.117141,41.9133892535,25.6920285433,5,2,1,0,0,0.2857142857142857,28.28968253968254,True
2026-04-10T14:40:18.117141,41.9133638628,25.6920200263,5,2,0,3,0,0.2857142857142857,28.6468253968254,True
2026-04-10T14:40:19.117141,41.9133369072,25.6920095957,6,2,0,2,0,0.25,28.6468253968254,True
2026-04-10T14:40:20.117141,41.9133107651,25.692001164,5,1,1,1,1,0.16666666666666666,26.02777777777778,True
2026-04-10T14:40:21.117141,41.9132854883,25.6919910309,5,5,2,1,0,0.5,30.027777777777775,True
2026-04-10T14:40:22.117141,41.9132587641,25.6919807965,4,0,0,5,1,0.0,25.742063492063494,True
2026-04-10T14:40:23.117141,41.9132319606,25.6919724683,5,0,2,1,0,0.0,21.74206349206349,True
2026-04-10T14:40:24.117141,41.9132065253,25.6919638875,2,3,0,2,0,0.6,26.630952380952376,True
2026-04-10T14:40:25.117141,41.9131797128,25.6919535078,8,2,1,0,0,0.2,24.880952380952376,True
2026-04-10T14:40:26.117141,41.9131544929,25.6919442153,5,3,3,1,1,0.375,26.630952380952376,True
2026-04-10T14:40:27.117141,41.9131290359,25.691934213,10,2,0,0,1,0.16666666666666666,25.44047619047619,True
2026-04-10T14:40:28.117141,41.9131029642,25.6919252361,5,1,1,3,0,0.16666666666666666,24.25,True
2026-04-10T14:40:29.117141,41.9131382597,25.6918884987,9,1,0,4,0,0.1,22.749999999999996,True
2026-04-10T14:40:30.117141,41.9131638753,25.6918986329,4,4,4,1,0,0.5,26.083333333333336,True
2026-04-10T14:40:31.117141,41.9131899332,25.6919070926,4,4,2,2,0,0.5,26.083333333333336,True
2026-04-10T14:40:32.117141,41.9132165353,25.6919176589,5,0,1,1,0,0.0,26.083333333333336,True
2026-04-10T14:40:33.117141,41.9132423827,25.6919257018,6,4,2,2,0,0.4,30.083333333333336,True
2026-04-10T14:40:34.117141,41.9132681883,25.691935251,7,2,2,0,0,0.2222222222222222,26.305555555555554,True
2026-04-10T14:40:35.117141,41.9132949822,25.6919437835,3,3,3,0,1,0.5,29.305555555555557,True
2026-04-10T14:40:36.117141,41.9133208674,25.6919541455,5,0,1,0,0,0.0,25.55555555555556,True
2026-04-10T14:40:37.117141,41.9133465994,25.6919630414,3,0,4,2,0,0.0,23.888888888888886,True
2026-04-10T14:40:38.117141,41.9133729691,25.6919725852,8,2,2,1,0,0.2,24.22222222222222,True
2026-04-10T14:40:39.117141,41.9133991622,25.6919825398,6,2,2,1,1,0.25,25.722222222222218,True
2026-04-10T14:40:40.117141,41.9134244722,25.6919918918,5,1,1,1,1,0.16666666666666666,22.38888888888889,True
2026-04-10T14:40:41.117141,41.9134512356,25.6920003911,5,1,0,0,2,0.16666666666666666,19.055555555555554,True
2026-04-10T14:40:42.117141,41.9134772442,25.6920106633,5,4,0,0,0,0.4444444444444444,23.499999999999996,True
2026-04-10T14:40:43.117141,41.9135039734,25.6920193868,3,1,1,1,1,0.25,22.000000000000004,True
2026-04-10T14:40:44.117141,41.9135300727,25.6920296434,5,1,2,1,1,0.16666666666666666,21.444444444444443,True
2026-04-10T14:40:45.117141,41.9135547151,25.6920383716,8,2,1,0,1,0.2,18.444444444444443,True
2026-04-10T14:40:46.117141,41.9135814603,25.6920483187,6,1,2,0,0,0.14285714285714285,19.873015873015873,True
2026-04-10T14:40:47.117141,41.913608313,25.6920577833,3,0,2,1,0,0.0,19.873015873015873,True
2026-04-10T14:40:48.117141,41.9136341216,25.6920670669,5,1,0,0,0,0.16666666666666666,19.53968253968254,True
2026-04-10T14:40:49.117141,41.9136598867,25.6920762173,7,1,2,2,2,0.125,18.289682539682538,True
2026-04-10T14:40:50.117141,41.9136863342,25.6920869239,6,3,2,2,0,0.3333333333333333,19.956349206349206,True
2026-04-10T14:40:51.117141,41.9137112093,25.6920945565,2,2,0,2,0,0.5,23.28968253968254,True
2026-04-10T14:40:52.117141,41.9137386018,25.6921038617,7,1,1,4,1,0.125,20.095238095238095,True
2026-04-10T14:40:53.117141,41.9137644374,25.6921126577,6,2,5,1,0,0.25,20.095238095238095,True
2026-04-10T14:40:54.117141,41.9137903775,25.6921234023,5,3,2,1,0,0.375,22.178571428571423,True
2026-04-10T14:40:55.117141,41.9138167631,25.6921326262,6,4,3,1,0,0.4,24.178571428571434,True
2026-04-10T14:40:56.117141,41.9138423362,25.6921419063,4,0,3,0,2,0.0,22.749999999999996,True
2026-04-10T14:40:57.117141,41.9138685796,25.6921499241,7,4,0,0,3,0.36363636363636365,26.386363636363637,True
2026-04-10T14:40:58.117141,41.9138940311,25.6921608803,3,0,3,0,1,0.0,24.719696969696965,True
2026-04-10T14:40:59.117141,41.9139212274,25.6921700174,5,0,2,3,1,0.0,23.46969696969697,True
2026-04-10T14:41:00.117141,41.9139473955,25.6921798601,6,1,1,1,0,0.14285714285714285,21.56493506493507,True
2026-04-10T14:41:01.117141,41.9139726021,25.6921899645,7,0,0,0,0,0.0,16.564935064935067,True
2026-04-10T14:41:02.117141,41.9139997226,25.6921982552,10,1,0,0,0,0.09090909090909091,16.224025974025974,True
2026-04-10T14:41:03.117141,41.9140251371,25.6922090716,5,1,1,1,1,0.16666666666666666,15.390692640692642,True
2026-04-10T14:41:04.117141,41.9140509592,25.6922173784,7,2,2,0,1,0.2222222222222222,13.862914862914863,False
2026-04-10T14:41:05.117141,41.9140773064,25.6922262601,4,1,1,0,0,0.2,11.862914862914863,False
2026-04-10T14:41:06.117141,41.9141039183,25.6922356891,3,0,1,1,1,0.0,11.862914862914863,False
2026-04-10T14:41:07.117141,41.9141288901,25.6922459434,6,1,1,0,2,0.14285714285714285,9.655122655122653,False
2026-04-10T14:41:08.117141,41.914156372,25.6922548447,7,0,1,0,0,0.0,9.655122655122653,False
2026-04-10T14:41:09.117141,41.9141823727,25.6922640147,5,1,1,2,1,0.16666666666666666,11.321789321789321,False
2026-04-10T14:41:10.117141,41.9142079035,25.6922729435,5,0,1,1,0,0.0,9.893217893217894,False
2026-04-10T14:41:11.117141,41.9142342315,25.6922833375,7,1,0,0,2,0.125,11.143217893217894,False
2026-04-10T14:41:12.117141,41.9142611452,25.6922931509,6,5,0,0,2,0.45454545454545453,14.77958152958153,False
2026-04-10T14:41:13.117141,41.9142860686,25.6923027114,10,0,1,2,0,0.0,13.112914862914865,False
2026-04-10T14:41:14.117141,41.9143126327,25.692310937,5,2,0,0,0,0.2857142857142857,13.747835497835498,False
2026-04-10T14:41:15.117141,41.9143385636,25.6923210195,3,0,2,2,1,0.0,11.747835497835498,False
2026-04-10T14:41:16.117141,41.9143652696,25.692330481,7,4,1,1,1,0.36363636363636365,15.384199134199134,True
2026-04-10T14:41:17.117141,41.9143911241,25.6923376794,4,2,2,2,0,0.3333333333333333,17.28896103896104,True
2026-04-10T14:41:18.117141,41.9144165095,25.6923480784,4,0,1,1,1,0.0,17.28896103896104,True
2026-04-10T14:41:19.117141,41.9144424077,25.6923579649,10,0,1,0,1,0.0,15.622294372294371,True
2026-04-10T14:41:20.117141,41.9144696479,25.6923676136,6,2,2,1,0,0.25,18.122294372294373,True
2026-04-10T14:41:21.117141,41.9144957015,25.6923768587,11,2,1,0,0,0.15384615384615385,18.41075591075591,True
2026-04-10T14:41:22.117141,41.9145208361,25.6923870691,9,2,1,0,2,0.18181818181818182,15.683483183483185,True
2026-04-10T14:41:23.117141,41.9145475102,25.6923963906,10,1,0,0,1,0.09090909090909091,16.592574092574093,True
2026-04-10T14:41:24.117141,41.9145738688,25.6924059377,2,1,1,2,0,0.3333333333333333,17.068764568764568,True
2026-04-10T14:41:25.117141,41.9145995924,25.6924146749,4,2,2,2,0,0.3333333333333333,20.4020979020979,True
2026-04-10T14:41:26.117141,41.9146262539,25.6924245608,7,2,0,1,0,0.2222222222222222,18.987956487956488,True
2026-04-10T14:41:27.117141,41.9146514365,25.6924324444,9,2,1,1,1,0.18181818181818182,17.472804972804973,True
2026-04-10T14:41:28.117141,41.914677367,25.692442987,5,4,1,1,0,0.4444444444444444,21.917249417249412,True
2026-04-10T14:41:29.117141,41.9147044034,25.6924521282,3,4,3,0,0,0.5714285714285714,27.631535131535127,True
2026-04-10T14:41:30.117141,41.9147297793,25.6924620344,5,0,0,1,0,0.0,25.13153513153513,True
2026-04-10T14:41:31.117141,41.9147564464,25.6924717148,5,3,2,3,0,0.375,27.34307359307359,True
2026-04-10T14:41:32.117141,41.9147826229,25.6924804462,7,1,4,0,0,0.125,26.774891774891774,True
2026-04-10T14:41:33.117141,41.9148083958,25.6924891707,5,0,0,1,1,0.0,25.865800865800864,True
2026-04-10T14:41:34.117141,41.9148354956,25.6924995274,5,5,2,0,0,0.5,27.532467532467532,True
2026-04-10T14:41:35.117141,41.9148599936,25.6925080574,10,2,1,0,1,0.16666666666666666,25.865800865800864,True
2026-04-10T14:41:36.117141,41.9148867836,25.692516496,7,2,0,0,0,0.2222222222222222,25.865800865800864,True
2026-04-10T14:41:37.117141,41.9149126057,25.6925271429,3,0,3,2,1,0.0,24.047619047619044,True
2026-04-10T14:41:38.117141,41.9149384944,25.6925356247,3,5,1,3,0,0.625,25.853174603174605,True
2026-04-10T14:41:39.117141,41.9149649752,25.6925461387,7,1,3,0,1,0.125,21.388888888888893,True
2026-04-10T14:41:40.117141,41.91499172,25.6925557347,6,3,2,1,1,0.3333333333333333,24.72222222222222,True
2026-04-10T14:41:41.117141,41.9150174338,25.6925652836,7,3,2,0,1,0.3,23.97222222222222,True
2026-04-10T14:41:42.117141,41.9150439925,25.6925735859,6,0,0,0,0,0.0,22.72222222222222,True
2026-04-10T14:41:43.117141,41.9150697446,25.6925841305,6,5,3,0,0,0.45454545454545453,27.267676767676768,True
2026-04-10T14:41:44.117141,41.9150964388,25.6925931382,4,0,3,1,0,0.0,22.267676767676765,True
2026-04-10T14:41:45.117141,41.9151219796,25.6926018111,6,2,1,1,1,0.25,23.101010101010097,True
2026-04-10T14:41:46.117141,41.91514819,25.69261136,6,2,1,0,0,0.25,23.378787878787875,True
2026-04-10T14:41:47.117141,41.9151736192,25.6926223868,5,2,0,1,1,0.2857142857142857,26.235930735930737,True
2026-04-10T14:41:48.117141,41.9151994219,25.6926309523,9,1,1,2,1,0.1,20.985930735930737,True
2026-04-10T14:41:49.117141,41.9152261416,25.6926399818,5,2,2,2,1,0.2857142857142857,22.593073593073594,True
2026-04-10T14:41:50.117141,41.915252132,25.6926488992,2,4,1,0,1,0.6666666666666666,25.926406926406926,True
2026-04-10T14:41:51.117141,41.9152354322,25.692594346,3,0,3,1,0,0.0,22.926406926406926,True
2026-04-10T14:41:52.117141,41.9152096646,25.6925836772,5,5,2,0,0,0.5,27.926406926406926,True
2026-04-10T14:41:53.117141,41.9151837205,25.6925751594,6,3,2,3,0,0.3333333333333333,26.71428571428572,True
2026-04-10T14:41:54.117141,41.9151575251,25.6925656867,6,2,1,0,2,0.25,29.214285714285715,True
2026-04-10T14:41:55.117141,41.9151298324,25.692556704,0,2,4,0,1,1.0,36.714285714285715,True
2026-04-10T14:41:56.117141,41.9151054699,25.6925466475,3,2,2,1,1,0.4,38.214285714285715,True
2026-04-10T14:41:57.117141,41.915079033,25.692537443,4,0,3,1,1,0.0,35.357142857142854,True
2026-04-10T14:41:58.117141,41.9150528187,25.6925277751,4,3,1,2,0,0.42857142857142855,38.642857142857146,True
2026-04-10T14:41:59.117141,41.9150255932,25.6925195624,3,2,2,1,1,0.4,39.78571428571428,True
2026-04-10T14:42:00.117141,41.915000477,25.6925092797,5,2,1,0,1,0.2857142857142857,35.97619047619048,True
2026-04-10T14:42:01.117141,41.914974189,25.6924994733,4,0,1,4,0,0.0,35.97619047619048,True
2026-04-10T14:42:02.117141,41.9149481087,25.6924908962,7,3,2,2,0,0.3,33.976190476190474,True
2026-04-10T14:42:03.117141,41.9149218623,25.6924805158,7,0,1,2,2,0.0,30.64285714285714,True
2026-04-10T14:42:04.117141,41.91489586,25.6924710736,4,2,2,1,1,0.3333333333333333,31.476190476190474,True
2026-04-10T14:42:05.117141,41.9148700024,25.6924610481,5,1,0,0,0,0.16666666666666666,23.142857142857146,True
2026-04-10T14:42:06.117141,41.914843679,25.6924529586,5,1,0,2,0,0.16666666666666666,20.809523809523807,True
2026-04-10T14:42:07.117141,41.9148181374,25.6924434795,7,4,1,2,0,0.36363636363636365,24.445887445887443,True
2026-04-10T14:42:08.117141,41.9147924724,25.6924335509,5,1,2,1,0,0.16666666666666666,21.826839826839826,True
2026-04-10T14:42:09.117141,41.9147659276,25.6924251011,5,3,3,2,0,0.375,21.576839826839826,True
2026-04-10T14:42:10.117141,41.9147395342,25.6924150369,3,2,1,0,0,0.4,22.71969696969697,True
2026-04-10T14:42:11.117141,41.914713972,25.6924046452,3,1,1,2,2,0.25,25.21969696969697,True
2026-04-10T14:42:12.117141,41.914687355,25.692397299,1,5,3,3,0,0.8333333333333334,30.553030303030305,True
2026-04-10T14:42:13.117141,41.9146607791,25.6923862435,5,1,2,0,0,0.16666666666666666,32.21969696969697,True
2026-04-10T14:42:14.117141,41.914634919,25.692377481,5,0,0,2,0,0.0,28.886363636363637,True
2026-04-10T14:42:15.117141,41.9146094772,25.6923675039,4,4,0,1,1,0.5,32.21969696969697,True
2026-04-10T14:42:16.117141,41.9145831118,25.6923590674,4,3,2,0,0,0.42857142857142855,34.83874458874459,True
2026-04-10T14:42:17.117141,41.9145569733,25.6923487301,6,1,4,2,1,0.14285714285714285,32.63095238095238,True
2026-04-10T14:42:18.117141,41.9145304611,25.6923394551,5,6,1,1,1,0.5454545454545454,36.41883116883117,True
2026-04-10T14:42:19.117141,41.9145045744,25.6923298523,2,5,1,0,0,0.7142857142857143,39.81168831168831,True
2026-04-10T14:42:20.117141,41.9144783069,25.6923212651,5,0,2,2,1,0.0,35.811688311688314,True
2026-04-10T14:42:21.117141,41.9144526664,25.6923118943,3,1,1,1,0,0.25,35.811688311688314,True
2026-04-10T14:42:22.117141,41.9144260923,25.6923019406,1,2,3,5,1,0.6666666666666666,34.14502164502164,True
2026-04-10T14:42:23.117141,41.9144003009,25.6922929259,3,2,2,2,2,0.4,36.47835497835498,True
2026-04-10T14:42:24.117141,41.9143731031,25.692283477,5,2,3,2,2,0.2857142857142857,39.33549783549783,True
2026-04-10T14:42:25.117141,41.9143473912,25.6922744393,6,5,1,0,0,0.45454545454545453,38.88095238095238,True
2026-04-10T14:42:26.117141,41.9143212841,25.692265167,4,1,2,1,1,0.2,36.595238095238095,True
2026-04-10T14:42:27.117141,41.9142953658,25.692254812,2,2,3,0,0,0.5,40.166666666666664,True
2026-04-10T14:42:28.117141,41.9142695906,25.6922453549,4,1,0,2,0,0.2,36.71212121212121,True
2026-04-10T14:42:29.117141,41.9142434614,25.6922368197,3,0,5,1,0,0.0,29.56926406926407,True
2026-04-10T14:42:30.117141,41.9142168937,25.6922277521,2,2,3,2,0,0.5,34.56926406926407,True
2026-04-10T14:42:31.117141,41.9141913209,25.692217263,4,2,4,4,0,0.3333333333333333,35.4025974025974,True
2026-04-10T14:42:32.117141,41.9141660333,25.6922081761,3,3,0,0,1,0.5,33.73593073593074,True
2026-04-10T14:42:33.117141,41.9141391216,25.6921999896,3,2,2,0,0,0.4,33.73593073593074,True
2026-04-10T14:42:34.117141,41.9141134889,25.6921891442,3,1,3,1,1,0.25,33.37878787878788,True
2026-04-10T14:42:35.117141,41.9140867125,25.6921799869,4,1,1,1,0,0.2,30.83333333333333,True
2026-04-10T14:42:36.117141,41.9140610876,25.6921692953,5,2,1,0,0,0.2857142857142857,31.69047619047619,True
2026-04-10T14:42:37.117141,41.9140335625,25.692160521,5,2,0,1,1,0.2857142857142857,29.54761904761905,True
2026-04-10T14:42:38.117141,41.9140092791,25.6921520231,3,4,2,0,0,0.5714285714285714,33.26190476190476,True
2026-04-10T14:42:39.117141,41.9139823238,25.6921432472,2,2,1,1,1,0.5,38.26190476190476,True
2026-04-10T14:42:40.117141,41.9139566276,25.6921326023,6,2,1,0,0,0.25,35.76190476190476,True
2026-04-10T14:42:41.117141,41.913930025,25.6921238413,4,1,1,0,1,0.2,34.42857142857142,True
2026-04-10T14:42:42.117141,41.9139037755,25.6921144006,3,2,0,1,1,0.4,33.42857142857142,True
2026-04-10T14:42:43.117141,41.9138783019,25.6921055294,2,2,0,0,2,0.5,34.42857142857143,True
2026-04-10T14:42:44.117141,41.9138519537,25.6920947426,7,3,1,3,0,0.3,34.92857142857143,True
2026-04-10T14:42:45.117141,41.9138253899,25.6920856499,4,1,1,1,0,0.2,34.92857142857143,True
2026-04-10T14:42:46.117141,41.9137989586,25.6920770457,2,4,2,0,0,0.6666666666666666,38.73809523809524,True
2026-04-10T14:42:47.117141,41.9137728486,25.6920674761,7,0,0,0,0,0.0,35.88095238095238,True
2026-04-10T14:42:48.117141,41.9137471326,25.6920573068,5,2,3,2,0,0.2857142857142857,33.02380952380952,True
2026-04-10T14:42:49.117141,41.9137210748,25.6920490303,3,1,2,3,0,0.25,30.52380952380952,True
2026-04-10T14:42:50.117141,41.913694511,25.692038607,5,1,1,0,0,0.16666666666666666,29.69047619047619,True
2026-04-10T14:42:51.117141,41.9136690197,25.6920291505,4,1,2,0,0,0.2,29.69047619047619,True
2026-04-10T14:42:52.117141,41.9136428728,25.6920210405,6,2,4,2,0,0.25,28.190476190476193,True
2026-04-10T14:42:53.117141,41.9136172462,25.6920101529,3,0,1,2,0,0.0,23.19047619047619,True
2026-04-10T14:42:54.117141,41.9135906218,25.6920006065,9,0,2,1,0,0.0,20.19047619047619,True
2026-04-10T14:42:55.117141,41.9135643929,25.691992565,4,4,1,0,1,0.5,23.19047619047619,True
2026-04-10T14:42:56.117141,41.9135384118,25.6919828928,5,0,2,1,0,0.0,16.523809523809526,True
2026-04-10T14:42:57.117141,41.9135128018,25.6919735722,7,6,1,0,0,0.46153846153846156,21.13919413919414,True
2026-04-10T14:42:58.117141,41.9134860674,25.6919636602,5,2,1,1,0,0.2857142857142857,21.13919413919414,True
2026-04-10T14:42:59.117141,41.9134602838,25.6919547837,4,2,0,2,0,0.3333333333333333,21.972527472527474,True
2026-04-10T14:43:00.117141,41.9134351144,25.6919455089,7,3,0,0,0,0.3,23.305860805860807,True
2026-04-10T14:43:01.117141,41.9134082095,25.6919345646,5,3,0,2,0,0.375,25.055860805860807,True
2026-04-10T14:43:02.117141,41.9133817172,25.6919266386,2,1,1,1,1,0.3333333333333333,25.88919413919414,True
2026-04-10T14:43:03.117141,41.9133560542,25.6919170856,8,1,3,1,0,0.1111111111111111,27.000305250305246,True
2026-04-10T14:43:04.117141,41.9133292788,25.6919089516,7,2,4,1,0,0.2222222222222222,29.22252747252747,True
2026-04-10T14:43:05.117141,41.9133034226,25.6918981685,4,0,2,0,0,0.0,24.22252747252747,True
2026-04-10T14:43:06.117141,41.9132773354,25.6918886128,5,2,1,2,1,0.2857142857142857,27.079670329670325,True
2026-04-10T14:43:07.117141,41.9132505569,25.6918798127,2,7,1,2,0,0.7777777777777778,30.242063492063494,True
2026-04-10T14:43:08.117141,41.9132251648,25.691869251,4,0,3,0,0,0.0,27.384920634920633,True
2026-04-10T14:43:09.117141,41.9131996093,25.691860505,4,2,1,0,1,0.3333333333333333,27.38492063492063,True
2026-04-10T14:43:10.117141,41.9131737321,25.6918516076,3,3,1,2,0,0.5,29.38492063492063,True
2026-04-10T14:43:11.117141,41.9131470178,25.6918420145,3,1,2,1,0,0.25,28.134920634920636,True
2026-04-10T14:43:12.117141,41.9131208458,25.6918315824,9,3,1,0,1,0.25,27.301587301587304,True
2026-04-10T14:43:13.117141,41.9131570677,25.6917960455,8,2,1,1,1,0.2,28.190476190476193,True
2026-04-10T14:43:14.117141,41.9131815987,25.6918046411,2,4,1,1,1,0.6666666666666666,32.63492063492063,True
